@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
38.105118,-3.464102,22.51666,27.712813,-31.176915,5.196152,-24.248711,8.660254,-12.124356,-29.444864,P
27.712813,8.660254,38.105118,31.176915,-39.837169,5.196152,-24.248711,8.660254,-24.248711,-43.30127,W
24.248711,-19.052559,34.641016,31.176915,-15.588457,-15.588457,-12.124356,1.732051,-5.196152,-22.51666,N
20.78461,1.732051,10.392305,24.248711,-27.712813,0,-8.660254,5.196152,0,-20.78461,L
41.569219,13.856406,38.105118,39.837169,-58.889727,8.660254,-22.51666,13.856406,-22.51666,-58.889727,W
15.588457,1.732051,15.588457,22.51666,-22.51666,20.78461,-27.712813,3.464102,-17.320508,-25.980762,F
22.51666,1.732051,20.78461,29.444864,-22.51666,8.660254,-17.320508,3.464102,-12.124356,-24.248711,R
10.392305,-6.928203,39.837169,31.176915,-15.588457,-3.464102,-15.588457,0,-12.124356,-25.980762,W
15.588457,-1.732051,10.392305,27.712813,-17.320508,-3.464102,-8.660254,3.464102,1.732051,-10.392305,L
27.712813,12.124356,41.569219,39.837169,-45.033321,1.732051,-24.248711,10.392305,-24.248711,-58.889727,W
20.78461,-3.464102,15.588457,29.444864,-29.444864,-15.588457,-3.464102,8.660254,10.392305,-15.588457,L
22.51666,6.928203,15.588457,27.712813,-27.712813,29.444864,-31.176915,3.464102,-19.052559,-24.248711,P
27.712813,19.052559,22.51666,34.641016,-39.837169,17.320508,-20.78461,6.928203,-12.124356,-34.641016,S
24.248711,12.124356,36.373067,38.105118,-39.837169,3.464102,-15.588457,8.660254,-6.928203,-46.765372,V
38.105118,15.588457,29.444864,39.837169,-41.569219,12.124356,-22.51666,8.660254,-19.052559,-34.641016,Q
22.51666,6.928203,29.444864,36.373067,-36.373067,8.660254,-20.78461,12.124356,-8.660254,-50.229473,Y
25.980762,13.856406,13.856406,34.641016,-32.908965,19.052559,-25.980762,6.928203,-13.856406,-31.176915,Z
48.497423,17.320508,41.569219,43.30127,-64.08588,12.124356,-25.980762,13.856406,-25.980762,-57.157677,O
32.908965,20.78461,15.588457,36.373067,-39.837169,20.78461,-20.78461,6.928203,-6.928203,-27.712813,Z
27.712813,12.124356,17.320508,34.641016,-34.641016,25.980762,-25.980762,5.196152,-13.856406,-29.444864,B
27.712813,19.052559,25.980762,31.176915,-41.569219,22.51666,-24.248711,8.660254,-19.052559,-36.373067,F
25.980762,6.928203,19.052559,25.980762,-27.712813,13.856406,-24.248711,5.196152,-13.856406,-31.176915,P
13.856406,-10.392305,25.980762,34.641016,-15.588457,17.320508,-24.248711,1.732051,-10.392305,-12.124356,J
31.176915,19.052559,5.196152,32.908965,-32.908965,13.856406,-20.78461,6.928203,-6.928203,-31.176915,Z
20.78461,0,25.980762,32.908965,-25.980762,-1.732051,-24.248711,5.196152,-17.320508,-36.373067,U
43.30127,13.856406,27.712813,45.033321,-55.425626,8.660254,-29.444864,13.856406,-17.320508,-51.961524,G
24.248711,10.392305,13.856406,29.444864,-25.980762,12.124356,-15.588457,3.464102,-5.196152,-24.248711,X
24.248711,6.928203,17.320508,24.248711,-27.712813,13.856406,-29.444864,6.928203,-22.51666,-39.837169,Y
38.105118,6.928203,22.51666,43.30127,-41.569219,6.928203,-20.78461,6.928203,-6.928203,-34.641016,L
8.660254,6.928203,17.320508,31.176915,-27.712813,24.248711,-25.980762,5.196152,-12.124356,-24.248711,I
29.444864,13.856406,32.908965,31.176915,-38.105118,3.464102,-22.51666,8.660254,-24.248711,-45.033321,N
31.176915,-1.732051,6.928203,24.248711,-36.373067,-1.732051,-10.392305,8.660254,-1.732051,-31.176915,L
41.569219,12.124356,20.78461,38.105118,-48.497423,12.124356,-22.51666,10.392305,-13.856406,-39.837169,R
50.229473,15.588457,20.78461,43.30127,-57.157677,20.78461,-24.248711,12.124356,-12.124356,-43.30127,H
32.908965,13.856406,39.837169,45.033321,-43.30127,-5.196152,-20.78461,8.660254,-19.052559,-53.693575,N
46.765372,24.248711,17.320508,36.373067,-51.961524,25.980762,-36.373067,13.856406,-31.176915,-55.425626,Z
27.712813,6.928203,20.78461,29.444864,-31.176915,8.660254,-19.052559,5.196152,-15.588457,-32.908965,R
25.980762,15.588457,20.78461,43.30127,-43.30127,34.641016,-29.444864,6.928203,-15.588457,-32.908965,E
43.30127,24.248711,20.78461,27.712813,-53.693575,19.052559,-20.78461,13.856406,-19.052559,-43.30127,D
17.320508,1.732051,29.444864,32.908965,-24.248711,5.196152,-24.248711,3.464102,-13.856406,-36.373067,V
24.248711,-1.732051,27.712813,27.712813,-24.248711,1.732051,-19.052559,5.196152,-17.320508,-29.444864,N
29.444864,1.732051,22.51666,34.641016,-32.908965,8.660254,-22.51666,5.196152,-12.124356,-29.444864,O
36.373067,6.928203,13.856406,24.248711,-41.569219,10.392305,-19.052559,10.392305,-13.856406,-39.837169,D
25.980762,5.196152,20.78461,38.105118,-29.444864,6.928203,-17.320508,3.464102,-3.464102,-24.248711,E
39.837169,19.052559,19.052559,29.444864,-46.765372,22.51666,-22.51666,10.392305,-20.78461,-38.105118,D
22.51666,-3.464102,8.660254,25.980762,-22.51666,0,-10.392305,5.196152,-1.732051,-17.320508,L
41.569219,17.320508,34.641016,46.765372,-50.229473,-12.124356,-19.052559,13.856406,-13.856406,-53.693575,C
43.30127,6.928203,17.320508,36.373067,-34.641016,5.196152,-17.320508,6.928203,-3.464102,-27.712813,B
43.30127,12.124356,31.176915,45.033321,-57.157677,3.464102,-22.51666,13.856406,-12.124356,-45.033321,G
8.660254,-5.196152,38.105118,31.176915,-13.856406,-3.464102,-13.856406,0,-8.660254,-25.980762,W
31.176915,15.588457,17.320508,39.837169,-32.908965,10.392305,-19.052559,5.196152,-8.660254,-34.641016,X
46.765372,20.78461,31.176915,38.105118,-60.621778,19.052559,-25.980762,13.856406,-31.176915,-55.425626,U
15.588457,5.196152,19.052559,31.176915,-32.908965,32.908965,-24.248711,6.928203,-10.392305,-20.78461,J
31.176915,10.392305,17.320508,41.569219,-43.30127,29.444864,-25.980762,6.928203,-12.124356,-31.176915,R
34.641016,3.464102,29.444864,45.033321,-36.373067,-6.928203,-22.51666,6.928203,-10.392305,-38.105118,C
34.641016,0,34.641016,43.30127,-38.105118,-6.928203,-19.052559,10.392305,-6.928203,-34.641016,K
24.248711,6.928203,25.980762,41.569219,-29.444864,-0,-19.052559,3.464102,-8.660254,-29.444864,K
20.78461,1.732051,24.248711,41.569219,-29.444864,19.052559,-32.908965,5.196152,-22.51666,-31.176915,J
8.660254,3.464102,17.320508,31.176915,-24.248711,22.51666,-25.980762,3.464102,-12.124356,-20.78461,I
24.248711,-17.320508,32.908965,31.176915,-19.052559,-13.856406,-12.124356,1.732051,-5.196152,-22.51666,N
29.444864,8.660254,27.712813,39.837169,-39.837169,20.78461,-29.444864,6.928203,-29.444864,-45.033321,M
36.373067,20.78461,19.052559,38.105118,-55.425626,38.105118,-34.641016,12.124356,-25.980762,-46.765372,F
38.105118,17.320508,31.176915,41.569219,-60.621778,32.908965,-32.908965,13.856406,-36.373067,-57.157677,M
34.641016,3.464102,31.176915,38.105118,-34.641016,3.464102,-15.588457,8.660254,-5.196152,-32.908965,Q
27.712813,13.856406,24.248711,32.908965,-38.105118,15.588457,-19.052559,6.928203,-10.392305,-32.908965,B
29.444864,12.124356,25.980762,34.641016,-45.033321,20.78461,-29.444864,10.392305,-25.980762,-46.765372,N
17.320508,0,25.980762,25.980762,-24.248711,0,-15.588457,3.464102,-12.124356,-27.712813,N
34.641016,22.51666,32.908965,41.569219,-45.033321,12.124356,-22.51666,6.928203,-10.392305,-43.30127,C
22.51666,10.392305,19.052559,25.980762,-27.712813,8.660254,-25.980762,6.928203,-19.052559,-38.105118,Y
24.248711,5.196152,15.588457,31.176915,-20.78461,3.464102,-13.856406,3.464102,-1.732051,-19.052559,Z
15.588457,-10.392305,12.124356,24.248711,-15.588457,-10.392305,-3.464102,1.732051,10.392305,-8.660254,L
39.837169,17.320508,31.176915,39.837169,-48.497423,8.660254,-19.052559,8.660254,-12.124356,-39.837169,H
32.908965,13.856406,25.980762,36.373067,-43.30127,12.124356,-20.78461,10.392305,-12.124356,-43.30127,X
51.961524,24.248711,24.248711,39.837169,-57.157677,20.78461,-22.51666,15.588457,-13.856406,-46.765372,J
36.373067,13.856406,22.51666,43.30127,-38.105118,-8.660254,-17.320508,8.660254,-3.464102,-32.908965,E
39.837169,22.51666,24.248711,38.105118,-53.693575,22.51666,-29.444864,12.124356,-24.248711,-55.425626,G
38.105118,8.660254,27.712813,22.51666,-32.908965,-0,-19.052559,10.392305,-20.78461,-36.373067,Y
45.033321,19.052559,19.052559,36.373067,-51.961524,24.248711,-29.444864,12.124356,-20.78461,-45.033321,B
29.444864,5.196152,8.660254,25.980762,-38.105118,-3.464102,-8.660254,10.392305,0,-31.176915,L
22.51666,10.392305,19.052559,36.373067,-29.444864,13.856406,-25.980762,5.196152,-15.588457,-31.176915,E
36.373067,8.660254,41.569219,41.569219,-51.961524,-3.464102,-25.980762,13.856406,-27.712813,-69.282032,W
6.928203,-3.464102,22.51666,31.176915,-13.856406,8.660254,-15.588457,0,-1.732051,-20.78461,T
36.373067,15.588457,22.51666,45.033321,-41.569219,-1.732051,-19.052559,8.660254,-3.464102,-32.908965,E
29.444864,8.660254,25.980762,36.373067,-39.837169,3.464102,-17.320508,8.660254,-6.928203,-36.373067,G
19.052559,3.464102,24.248711,36.373067,-24.248711,1.732051,-24.248711,3.464102,-13.856406,-31.176915,C
20.78461,6.928203,29.444864,34.641016,-34.641016,5.196152,-19.052559,6.928203,-8.660254,-43.30127,V
20.78461,12.124356,24.248711,38.105118,-39.837169,10.392305,-22.51666,8.660254,-10.392305,-45.033321,T
20.78461,-17.320508,34.641016,29.444864,-17.320508,-12.124356,-12.124356,1.732051,-5.196152,-19.052559,N
12.124356,0,17.320508,29.444864,-19.052559,24.248711,-22.51666,3.464102,-10.392305,-13.856406,J
38.105118,24.248711,20.78461,39.837169,-57.157677,32.908965,-31.176915,12.124356,-27.712813,-51.961524,K
43.30127,8.660254,24.248711,39.837169,-48.497423,1.732051,-20.78461,12.124356,-13.856406,-48.497423,C
36.373067,8.660254,17.320508,41.569219,-39.837169,10.392305,-17.320508,6.928203,0,-32.908965,G
34.641016,6.928203,29.444864,48.497423,-41.569219,-5.196152,-20.78461,8.660254,-5.196152,-39.837169,C
29.444864,12.124356,19.052559,34.641016,-39.837169,31.176915,-29.444864,6.928203,-17.320508,-31.176915,P
55.425626,25.980762,20.78461,41.569219,-57.157677,20.78461,-24.248711,15.588457,-15.588457,-51.961524,I
41.569219,10.392305,20.78461,34.641016,-43.30127,3.464102,-17.320508,8.660254,-5.196152,-36.373067,B
19.052559,6.928203,17.320508,24.248711,-24.248711,12.124356,-25.980762,5.196152,-19.052559,-32.908965,T
32.908965,12.124356,15.588457,25.980762,-39.837169,13.856406,-29.444864,10.392305,-19.052559,-46.765372,F
19.052559,3.464102,19.052559,24.248711,-22.51666,8.660254,-20.78461,3.464102,-10.392305,-25.980762,F
31.176915,6.928203,41.569219,38.105118,-46.765372,-5.196152,-22.51666,12.124356,-22.51666,-60.621778,W
45.033321,20.78461,22.51666,31.176915,-60.621778,34.641016,-29.444864,22.51666,-19.052559,-50.229473,J
6.928203,-1.732051,20.78461,31.176915,-15.588457,10.392305,-15.588457,1.732051,-1.732051,-22.51666,T
25.980762,10.392305,25.980762,34.641016,-41.569219,10.392305,-25.980762,10.392305,-15.588457,-53.693575,V
19.052559,1.732051,15.588457,32.908965,-25.980762,27.712813,-27.712813,6.928203,-17.320508,-22.51666,J
36.373067,12.124356,24.248711,36.373067,-48.497423,6.928203,-27.712813,13.856406,-22.51666,-55.425626,U
32.908965,3.464102,36.373067,39.837169,-36.373067,0,-13.856406,8.660254,-1.732051,-31.176915,Q
32.908965,-8.660254,32.908965,34.641016,-34.641016,-5.196152,-19.052559,6.928203,-17.320508,-48.497423,M
50.229473,13.856406,25.980762,43.30127,-53.693575,12.124356,-22.51666,12.124356,-13.856406,-48.497423,Q
39.837169,20.78461,22.51666,45.033321,-53.693575,-3.464102,-19.052559,13.856406,-5.196152,-43.30127,E
45.033321,-5.196152,31.176915,36.373067,-53.693575,1.732051,-20.78461,13.856406,-12.124356,-48.497423,H
50.229473,19.052559,17.320508,38.105118,-57.157677,36.373067,-27.712813,17.320508,-17.320508,-39.837169,Z
19.052559,-15.588457,32.908965,31.176915,-15.588457,-6.928203,-15.588457,0,-10.392305,-24.248711,M
24.248711,-1.732051,22.51666,32.908965,-24.248711,1.732051,-17.320508,5.196152,-8.660254,-24.248711,H
27.712813,8.660254,22.51666,31.176915,-39.837169,25.980762,-29.444864,8.660254,-25.980762,-38.105118,N
8.660254,-5.196152,38.105118,31.176915,-13.856406,-3.464102,-15.588457,0,-10.392305,-25.980762,W
24.248711,8.660254,29.444864,38.105118,-38.105118,3.464102,-19.052559,8.660254,-8.660254,-48.497423,V
27.712813,5.196152,34.641016,39.837169,-31.176915,1.732051,-13.856406,5.196152,-1.732051,-29.444864,Q
43.30127,19.052559,41.569219,46.765372,-53.693575,5.196152,-29.444864,10.392305,-25.980762,-69.282032,H
45.033321,29.444864,22.51666,43.30127,-57.157677,31.176915,-31.176915,10.392305,-20.78461,-50.229473,Q
41.569219,17.320508,22.51666,39.837169,-53.693575,29.444864,-36.373067,13.856406,-34.641016,-58.889727,N
12.124356,8.660254,15.588457,29.444864,-27.712813,12.124356,-13.856406,5.196152,0,-22.51666,I
41.569219,10.392305,22.51666,45.033321,-55.425626,10.392305,-27.712813,13.856406,-19.052559,-62.353829,U
27.712813,15.588457,19.052559,38.105118,-38.105118,19.052559,-29.444864,8.660254,-22.51666,-46.765372,X
50.229473,-6.928203,34.641016,38.105118,-51.961524,-17.320508,-17.320508,13.856406,-13.856406,-58.889727,N
48.497423,15.588457,41.569219,39.837169,-53.693575,6.928203,-25.980762,12.124356,-25.980762,-48.497423,G
38.105118,24.248711,17.320508,43.30127,-57.157677,36.373067,-32.908965,13.856406,-22.51666,-48.497423,X
29.444864,1.732051,29.444864,36.373067,-39.837169,5.196152,-20.78461,13.856406,-12.124356,-57.157677,V
39.837169,19.052559,31.176915,34.641016,-48.497423,13.856406,-24.248711,12.124356,-24.248711,-45.033321,R
25.980762,-1.732051,25.980762,34.641016,-25.980762,5.196152,-20.78461,3.464102,-10.392305,-24.248711,O
38.105118,10.392305,25.980762,36.373067,-43.30127,8.660254,-17.320508,8.660254,-6.928203,-38.105118,Q
22.51666,10.392305,34.641016,34.641016,-38.105118,3.464102,-24.248711,8.660254,-17.320508,-48.497423,V
27.712813,15.588457,19.052559,29.444864,-41.569219,15.588457,-27.712813,10.392305,-19.052559,-43.30127,F
20.78461,17.320508,17.320508,36.373067,-45.033321,17.320508,-19.052559,12.124356,-5.196152,-55.425626,T
12.124356,6.928203,17.320508,34.641016,-24.248711,10.392305,-15.588457,3.464102,-1.732051,-13.856406,L
38.105118,12.124356,25.980762,41.569219,-50.229473,8.660254,-24.248711,12.124356,-12.124356,-46.765372,G
24.248711,8.660254,19.052559,38.105118,-36.373067,25.980762,-34.641016,8.660254,-24.248711,-38.105118,J
32.908965,20.78461,20.78461,38.105118,-41.569219,15.588457,-22.51666,6.928203,-8.660254,-38.105118,E
39.837169,10.392305,19.052559,36.373067,-48.497423,17.320508,-24.248711,10.392305,-17.320508,-39.837169,H
22.51666,1.732051,41.569219,38.105118,-31.176915,1.732051,-20.78461,6.928203,-19.052559,-41.569219,W
39.837169,15.588457,3.464102,34.641016,-38.105118,17.320508,-24.248711,12.124356,-10.392305,-34.641016,Z
27.712813,10.392305,17.320508,31.176915,-24.248711,-1.732051,-13.856406,3.464102,-3.464102,-24.248711,Z
34.641016,3.464102,22.51666,27.712813,-34.641016,6.928203,-24.248711,6.928203,-12.124356,-32.908965,P
48.497423,17.320508,25.980762,32.908965,-45.033321,20.78461,-27.712813,15.588457,-19.052559,-43.30127,Z
36.373067,10.392305,20.78461,32.908965,-46.765372,27.712813,-31.176915,10.392305,-20.78461,-38.105118,P
45.033321,17.320508,19.052559,50.229473,-62.353829,29.444864,-27.712813,13.856406,-13.856406,-46.765372,R
32.908965,10.392305,45.033321,39.837169,-55.425626,5.196152,-24.248711,13.856406,-24.248711,-62.353829,W
15.588457,-6.928203,19.052559,25.980762,-13.856406,0,-13.856406,0,-3.464102,-15.588457,D
39.837169,15.588457,31.176915,34.641016,-48.497423,19.052559,-27.712813,13.856406,-25.980762,-48.497423,P
46.765372,-6.928203,25.980762,36.373067,-48.497423,-10.392305,-20.78461,13.856406,-12.124356,-67.549981,U
19.052559,3.464102,12.124356,25.980762,-25.980762,-5.196152,-8.660254,5.196152,0,-22.51666,L
29.444864,8.660254,22.51666,34.641016,-41.569219,8.660254,-19.052559,8.660254,-10.392305,-36.373067,H
12.124356,-8.660254,15.588457,25.980762,-15.588457,-15.588457,-1.732051,1.732051,12.124356,-5.196152,L
25.980762,10.392305,31.176915,36.373067,-43.30127,10.392305,-25.980762,10.392305,-15.588457,-50.229473,V
34.641016,8.660254,25.980762,38.105118,-46.765372,13.856406,-32.908965,12.124356,-24.248711,-60.621778,V
15.588457,5.196152,13.856406,20.78461,-19.052559,12.124356,-24.248711,3.464102,-17.320508,-29.444864,T
38.105118,-6.928203,27.712813,34.641016,-43.30127,-5.196152,-19.052559,10.392305,-10.392305,-50.229473,U
24.248711,0,24.248711,36.373067,-24.248711,6.928203,-17.320508,3.464102,-6.928203,-22.51666,G
38.105118,3.464102,17.320508,29.444864,-45.033321,5.196152,-19.052559,10.392305,-10.392305,-41.569219,D
34.641016,13.856406,25.980762,34.641016,-46.765372,10.392305,-20.78461,10.392305,-17.320508,-51.961524,U
38.105118,17.320508,8.660254,29.444864,-39.837169,17.320508,-15.588457,8.660254,-1.732051,-31.176915,S
50.229473,19.052559,31.176915,32.908965,-50.229473,6.928203,-27.712813,13.856406,-32.908965,-53.693575,Y
27.712813,6.928203,29.444864,38.105118,-39.837169,3.464102,-22.51666,10.392305,-13.856406,-62.353829,V
39.837169,8.660254,31.176915,45.033321,-43.30127,3.464102,-20.78461,8.660254,-10.392305,-39.837169,Q
41.569219,27.712813,34.641016,43.30127,-60.621778,24.248711,-31.176915,13.856406,-22.51666,-58.889727,L
53.693575,20.78461,24.248711,39.837169,-53.693575,19.052559,-25.980762,15.588457,-20.78461,-46.765372,J
38.105118,5.196152,19.052559,32.908965,-41.569219,8.660254,-20.78461,8.660254,-12.124356,-38.105118,O
27.712813,15.588457,19.052559,32.908965,-46.765372,27.712813,-34.641016,12.124356,-24.248711,-46.765372,F
43.30127,12.124356,19.052559,34.641016,-48.497423,10.392305,-19.052559,10.392305,-6.928203,-34.641016,B
32.908965,22.51666,15.588457,38.105118,-51.961524,24.248711,-22.51666,13.856406,-8.660254,-45.033321,I
29.444864,3.464102,32.908965,36.373067,-38.105118,-6.928203,-20.78461,8.660254,-17.320508,-45.033321,N
27.712813,13.856406,24.248711,34.641016,-39.837169,8.660254,-19.052559,6.928203,-15.588457,-46.765372,U
43.30127,15.588457,31.176915,29.444864,-43.30127,12.124356,-24.248711,13.856406,-20.78461,-41.569219,H
32.908965,5.196152,22.51666,45.033321,-34.641016,-5.196152,-20.78461,6.928203,-6.928203,-34.641016,C
29.444864,5.196152,20.78461,31.176915,-27.712813,0,-24.248711,6.928203,-20.78461,-38.105118,U
38.105118,25.980762,32.908965,38.105118,-51.961524,10.392305,-24.248711,10.392305,-24.248711,-51.961524,R
41.569219,20.78461,31.176915,43.30127,-45.033321,22.51666,-25.980762,6.928203,-15.588457,-34.641016,S
43.30127,31.176915,22.51666,45.033321,-71.014083,41.569219,-29.444864,13.856406,-12.124356,-53.693575,Q
36.373067,20.78461,39.837169,39.837169,-46.765372,10.392305,-24.248711,10.392305,-19.052559,-53.693575,V
36.373067,19.052559,27.712813,31.176915,-45.033321,22.51666,-24.248711,15.588457,-17.320508,-53.693575,Y
12.124356,0,34.641016,31.176915,-24.248711,3.464102,-13.856406,1.732051,-8.660254,-32.908965,W
41.569219,24.248711,12.124356,32.908965,-51.961524,31.176915,-32.908965,13.856406,-27.712813,-57.157677,T
34.641016,19.052559,20.78461,34.641016,-41.569219,20.78461,-22.51666,10.392305,-15.588457,-36.373067,X
57.157677,29.444864,29.444864,43.30127,-65.817931,29.444864,-29.444864,13.856406,-24.248711,-48.497423,S
51.961524,34.641016,22.51666,36.373067,-55.425626,20.78461,-24.248711,13.856406,-15.588457,-43.30127,Z
32.908965,5.196152,17.320508,32.908965,-32.908965,15.588457,-17.320508,6.928203,-3.464102,-25.980762,B
34.641016,8.660254,27.712813,41.569219,-38.105118,5.196152,-29.444864,8.660254,-20.78461,-41.569219,C
45.033321,6.928203,17.320508,32.908965,-55.425626,1.732051,-19.052559,13.856406,-10.392305,-46.765372,D
41.569219,12.124356,19.052559,45.033321,-46.765372,5.196152,-19.052559,10.392305,-1.732051,-39.837169,G
45.033321,17.320508,27.712813,32.908965,-48.497423,12.124356,-22.51666,13.856406,-17.320508,-41.569219,F
36.373067,8.660254,43.30127,43.30127,-53.693575,1.732051,-27.712813,12.124356,-27.712813,-64.08588,W
24.248711,12.124356,24.248711,41.569219,-34.641016,13.856406,-27.712813,6.928203,-19.052559,-38.105118,K
34.641016,20.78461,36.373067,39.837169,-48.497423,8.660254,-27.712813,10.392305,-24.248711,-57.157677,H
29.444864,12.124356,20.78461,39.837169,-45.033321,25.980762,-36.373067,12.124356,-25.980762,-45.033321,J
38.105118,17.320508,39.837169,43.30127,-55.425626,13.856406,-34.641016,13.856406,-34.641016,-65.817931,W
