id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
16572,4,9,5,7,3,5,7,10,9,6,5,5,3,8,4,8,D
16573,5,10,6,8,4,6,12,2,9,8,12,8,1,11,1,7,T
16574,4,7,6,5,6,7,8,6,4,7,6,8,5,9,7,7,M
16575,4,6,5,5,4,5,4,4,5,5,4,7,4,4,6,6,Q
16576,4,8,5,6,5,7,5,10,0,7,8,8,8,5,2,10,M
16577,4,6,5,4,2,4,8,6,9,10,10,12,1,8,3,7,C
16578,4,5,4,3,3,3,10,2,2,10,10,8,5,11,1,7,W
16579,5,10,6,7,4,7,8,3,7,10,7,7,3,7,5,6,S
16580,2,8,5,6,5,9,6,3,5,8,5,5,5,8,5,5,I
16581,5,10,6,8,5,3,8,7,3,7,5,11,3,8,3,11,K
16582,4,8,5,6,5,6,7,5,4,7,5,8,3,7,6,11,H
16583,2,1,4,2,1,8,2,2,2,8,1,8,2,6,2,7,A
16584,4,8,6,6,3,5,10,2,8,10,12,9,1,11,2,7,Y
16585,4,6,5,4,3,6,8,6,7,6,9,9,3,9,1,8,U
16586,4,9,6,7,5,8,7,5,6,10,6,6,3,8,7,9,B
16587,4,7,4,5,2,5,8,10,9,8,7,6,3,8,4,8,D
16588,2,3,2,1,1,8,7,6,4,9,6,8,2,8,3,8,O
16589,5,9,3,4,1,10,6,5,4,13,3,7,2,8,5,10,I
16590,5,10,8,9,9,6,9,3,3,7,5,9,8,6,7,9,R
16591,3,7,5,5,3,8,8,6,7,5,9,8,3,9,1,8,U
16592,1,2,2,3,1,7,8,4,1,7,8,10,1,9,3,8,Q
16593,2,7,4,4,1,8,5,3,1,7,0,8,2,7,2,8,A
16594,3,5,5,4,3,9,7,5,7,9,4,5,3,8,3,8,D
16595,3,2,4,3,3,8,7,8,5,7,6,8,2,8,3,8,O
16596,3,9,4,7,4,7,7,8,4,7,6,9,3,8,3,8,O
16597,5,11,7,8,11,8,9,5,3,6,7,7,7,11,12,9,B
16598,4,7,4,5,2,4,12,8,2,10,6,4,1,10,4,8,P
16599,3,7,5,5,2,6,3,2,8,7,2,7,1,6,2,7,L
16600,8,15,6,8,5,8,6,5,6,10,5,9,6,7,8,10,B
16601,6,11,9,8,5,8,10,7,5,10,4,3,3,10,4,8,P
16602,7,11,8,9,4,3,9,6,7,11,11,10,3,9,2,6,U
16603,3,8,4,6,2,5,6,10,8,5,5,5,3,8,4,8,D
16604,10,11,8,6,4,10,5,5,5,10,3,8,6,6,6,11,R
16605,4,7,5,5,3,8,8,8,5,7,7,6,3,8,4,8,O
16606,1,0,2,0,1,7,8,3,0,7,8,8,5,10,0,8,W
16607,5,6,8,4,5,8,6,2,5,9,6,8,7,5,2,8,M
16608,6,11,8,8,7,7,7,7,8,7,6,5,6,8,4,7,D
16609,3,6,4,4,2,5,11,9,3,9,6,5,1,10,4,8,P
16610,2,1,2,2,1,6,8,7,7,9,7,12,1,10,4,10,C
16611,1,1,2,1,1,5,11,8,2,9,6,4,1,9,3,8,P
16612,6,11,8,8,8,5,9,3,4,9,8,9,9,8,7,3,N
16613,1,11,0,8,0,7,7,4,4,7,6,8,0,8,0,8,I
16614,1,1,2,1,1,8,7,3,8,7,6,8,2,8,5,8,X
16615,4,11,5,8,2,3,7,8,2,7,5,11,3,8,2,11,K
16616,4,11,6,8,5,7,3,1,2,5,2,7,4,6,4,7,A
16617,5,7,6,8,7,7,9,5,5,8,6,7,4,9,9,7,F
16618,6,13,5,7,3,8,1,2,2,9,4,12,3,5,4,6,A
16619,4,5,5,4,3,6,6,6,6,6,6,10,2,9,4,8,G
16620,2,5,4,4,2,7,7,2,9,11,6,8,1,8,5,8,Z
16621,3,8,3,6,3,5,9,8,3,9,6,5,2,10,3,8,P
16622,4,6,4,4,2,8,7,12,1,6,9,8,8,6,0,8,M
16623,4,7,6,5,5,7,7,2,4,9,7,9,7,6,2,8,M
16624,3,8,3,5,1,1,13,5,3,12,10,6,0,8,2,6,F
16625,5,11,7,9,9,7,7,3,5,6,7,10,5,9,8,8,E
16626,2,4,3,3,1,6,8,7,7,8,8,13,1,10,4,10,C
16627,4,3,5,4,4,8,6,6,4,6,7,8,9,5,3,6,M
16628,6,9,8,6,8,6,6,6,5,7,7,11,11,5,2,9,M
16629,0,0,1,0,0,5,7,5,6,7,6,12,0,8,6,10,E
16630,6,10,8,8,4,5,9,3,6,15,7,9,2,7,2,6,J
16631,1,3,0,2,0,7,7,1,7,7,6,8,0,8,2,8,I
16632,8,10,11,8,8,7,7,1,7,10,5,9,5,7,4,7,K
16633,1,0,1,0,0,8,6,5,4,6,6,9,1,8,5,10,G
16634,3,6,4,4,2,7,7,4,4,7,6,7,3,8,4,8,X
16635,2,3,3,2,2,8,8,5,6,7,5,5,2,8,7,8,B
16636,5,10,9,8,7,11,5,1,5,9,1,5,3,7,5,9,A
16637,3,5,4,8,7,8,7,5,1,7,6,7,6,9,5,9,P
16638,1,0,1,1,0,1,1,5,5,0,1,6,0,8,0,8,L
16639,5,10,5,8,4,6,9,9,8,7,5,7,2,8,9,10,B
16640,3,3,4,2,2,7,8,6,4,7,7,6,5,9,2,6,N
16641,7,11,7,6,4,4,8,2,2,8,10,8,9,11,1,6,W
16642,5,6,7,5,6,7,7,2,4,7,3,9,6,4,8,10,K
16643,4,7,6,5,5,6,6,2,4,9,8,9,7,5,2,7,M
16644,7,10,7,8,5,7,7,8,6,10,7,9,3,8,4,7,O
16645,8,10,8,8,4,5,8,2,9,9,10,4,5,11,7,3,Y
16646,7,10,7,8,6,4,10,3,2,9,8,7,7,12,2,5,W
16647,4,7,4,5,3,7,5,13,4,7,11,8,3,9,0,8,U
16648,4,6,5,4,5,8,6,7,6,6,6,5,3,9,7,9,B
16649,4,7,6,5,6,7,7,4,5,7,6,9,5,8,5,7,T
16650,3,5,5,4,2,7,10,4,4,12,5,3,1,10,2,8,P
16651,10,15,7,8,5,7,7,4,5,10,6,8,3,9,8,9,E
16652,3,7,4,5,3,6,8,7,5,9,8,8,3,8,3,8,O
16653,4,7,6,5,2,7,10,2,7,14,5,4,1,10,2,8,F
16654,3,2,3,4,3,6,9,4,4,9,8,4,4,10,3,7,P
16655,5,10,6,7,8,8,8,5,2,6,6,8,7,8,7,13,G
16656,5,9,7,6,5,9,8,6,6,6,5,4,7,11,3,5,N
16657,4,7,4,5,4,6,10,7,3,7,4,9,2,7,5,11,R
16658,5,11,8,8,4,10,8,5,2,7,9,8,9,9,0,8,W
16659,4,8,4,6,3,6,7,10,9,7,6,6,3,8,4,8,D
16660,3,5,4,6,5,9,9,5,3,6,7,8,5,10,7,6,Y
16661,3,6,3,4,1,1,0,6,6,0,1,5,0,8,0,8,L
16662,4,9,6,7,7,7,7,5,6,7,6,8,3,8,3,8,H
16663,3,8,4,6,2,1,14,5,3,12,9,5,0,8,2,6,F
16664,2,8,2,6,1,15,3,5,5,13,0,8,0,7,0,8,J
16665,5,7,7,5,4,6,8,2,9,11,6,9,2,8,4,8,E
16666,9,14,8,8,4,9,6,3,8,9,4,7,5,8,5,9,X
16667,6,5,7,8,4,8,7,13,2,7,9,8,9,6,0,8,M
16668,5,6,7,5,7,6,7,4,3,6,5,9,7,9,6,10,R
16669,5,7,7,5,5,6,6,8,6,5,6,9,2,8,4,10,L
16670,3,10,6,7,2,8,8,4,3,6,14,8,3,9,0,8,V
16671,6,10,6,5,3,7,6,5,4,6,7,7,5,6,3,6,U
16672,2,3,4,5,1,8,6,3,1,7,0,8,2,7,1,8,A
16673,3,5,6,4,2,9,2,2,2,8,1,8,2,6,2,7,A
16674,2,6,3,4,1,15,3,3,5,12,1,8,0,8,0,8,J
16675,2,1,2,2,1,7,7,7,4,7,6,8,2,8,3,8,O
16676,2,8,2,6,1,13,3,8,4,13,3,11,1,6,0,8,J
16677,2,4,3,3,2,7,7,7,4,7,5,8,2,8,3,8,O
16678,4,5,7,4,3,6,6,2,7,10,8,11,4,7,4,7,K
16679,1,3,2,2,1,7,7,1,8,11,6,8,1,8,5,8,Z
16680,3,5,6,7,2,6,8,4,3,7,14,8,3,9,0,8,V
16681,5,10,7,8,9,7,7,3,5,7,7,10,6,11,6,6,L
16682,6,10,9,8,5,8,7,0,8,10,5,8,3,8,3,8,X
16683,5,6,6,7,6,7,10,5,6,8,6,8,4,8,7,6,F
16684,3,4,4,3,2,6,7,5,5,10,7,10,2,9,4,9,G
16685,2,1,2,1,0,8,7,4,4,7,6,8,3,8,4,8,X
16686,4,10,4,7,2,1,13,5,3,12,10,6,0,8,3,6,F
16687,5,10,7,8,6,4,9,4,7,12,10,8,3,9,4,5,E
16688,3,1,4,2,2,7,8,5,5,7,5,6,2,7,4,8,R
16689,4,9,6,6,7,5,6,4,5,7,5,9,7,7,8,10,K
16690,5,8,5,6,2,2,12,5,4,12,12,7,3,10,1,8,V
16691,5,7,6,5,3,8,6,6,7,11,6,12,2,10,4,8,G
16692,2,4,3,2,1,6,11,2,7,11,9,5,1,10,2,5,T
16693,6,11,6,8,4,3,8,5,7,11,11,9,3,9,2,6,U
16694,1,1,1,1,0,12,3,6,4,13,4,11,0,7,0,8,J
16695,3,9,5,6,2,6,5,3,1,6,1,8,2,7,2,7,A
16696,4,2,5,3,3,5,7,4,8,7,6,11,3,8,5,9,K
16697,1,8,0,6,1,7,7,5,3,7,6,8,0,8,0,8,I
16698,4,7,5,5,4,6,8,8,5,7,5,10,3,7,4,11,L
16699,4,4,4,6,3,6,9,9,4,7,5,8,3,8,5,10,R
16700,4,9,3,4,2,7,3,1,5,6,2,7,2,8,5,9,S
16701,4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5,T
16702,7,11,7,6,3,4,8,3,9,9,11,10,4,11,4,5,X
16703,3,3,4,5,1,1,0,6,6,0,1,5,0,8,0,8,L
16704,5,7,8,9,7,8,5,3,2,7,5,7,4,8,8,8,H
16705,6,11,4,6,2,7,10,6,3,8,10,5,5,12,3,8,V
16706,6,10,5,5,3,7,9,2,7,12,7,6,2,9,4,6,T
16707,6,10,6,6,4,7,10,5,2,11,5,4,4,11,5,7,P
16708,4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7,N
16709,3,2,4,4,1,5,2,7,8,1,3,2,1,6,1,5,L
16710,8,9,5,5,3,7,9,6,5,9,5,6,4,9,5,8,O
16711,4,5,6,3,3,8,8,3,6,10,6,8,3,8,3,8,H
16712,4,7,4,5,3,7,7,8,5,10,6,8,3,8,3,7,O
16713,7,10,7,7,5,5,7,7,6,9,8,10,2,9,5,9,G
16714,2,5,4,4,1,6,11,3,4,8,11,8,2,10,1,8,V
16715,7,14,5,8,4,5,8,7,4,10,8,9,5,10,5,8,O
16716,5,9,7,6,7,9,7,1,5,9,5,5,5,10,4,6,F
16717,4,6,5,8,8,8,9,5,0,8,7,6,5,10,5,9,P
16718,3,6,3,4,3,8,7,11,1,6,6,8,5,9,0,6,N
16719,6,9,5,4,2,5,10,2,7,13,7,5,2,8,4,4,T
16720,2,5,4,4,2,6,4,1,8,8,2,10,0,7,2,8,L
16721,2,7,2,5,1,11,3,9,3,13,7,13,1,6,0,8,J
16722,1,0,2,1,0,6,7,6,9,7,6,14,0,8,4,10,C
16723,4,10,4,7,2,7,7,15,1,7,6,8,3,8,0,8,H
16724,4,6,4,4,2,3,11,4,3,10,11,7,2,10,1,8,V
16725,5,7,7,5,6,7,8,5,5,7,6,8,4,11,9,10,F
16726,4,9,5,7,3,5,7,6,5,10,8,10,2,8,5,9,G
16727,2,5,3,3,2,8,12,3,6,6,11,8,2,11,1,8,T
16728,3,8,5,6,6,6,7,3,2,7,6,6,2,8,10,1,S
16729,1,3,3,2,2,8,7,3,5,9,6,7,2,8,4,8,B
16730,4,8,5,6,5,8,7,6,3,6,6,10,3,8,7,9,E
16731,3,1,4,2,1,7,7,11,1,7,9,8,7,6,0,8,M
16732,1,5,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
16733,4,5,5,7,6,8,9,3,2,7,8,6,5,11,5,4,P
16734,7,8,10,10,9,6,4,5,3,6,3,6,6,5,11,7,H
16735,5,6,6,5,5,6,7,5,7,6,4,7,3,7,5,6,D
16736,1,0,2,1,1,8,7,6,4,6,6,9,2,8,3,8,Q
16737,4,8,4,6,3,1,13,4,3,12,10,7,0,8,2,6,F
16738,2,1,2,2,1,5,11,4,3,10,8,3,0,9,3,7,P
16739,3,9,4,6,2,3,7,7,2,7,6,11,3,8,3,10,K
16740,2,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8,H
16741,5,9,8,6,4,4,9,3,8,11,12,9,3,9,4,5,X
16742,4,6,4,4,2,6,7,6,6,9,8,10,2,8,4,9,G
16743,8,10,11,8,6,7,8,3,7,10,8,8,6,8,5,7,H
16744,4,6,5,8,4,7,8,5,2,8,9,10,3,9,6,8,Q
16745,5,9,5,5,2,5,8,4,6,4,4,9,4,7,2,8,N
16746,4,7,6,5,3,8,8,2,8,7,6,7,0,8,4,7,I
16747,4,8,6,6,6,7,7,6,3,6,6,9,4,8,7,8,G
16748,2,3,2,2,1,5,8,5,6,11,9,11,1,9,3,8,C
16749,3,7,4,5,3,8,7,2,5,6,6,7,2,8,8,9,X
16750,7,10,8,8,5,5,8,6,7,12,9,12,3,11,4,6,C
16751,4,8,5,6,4,6,11,3,6,8,11,8,2,12,1,7,T
16752,1,3,1,2,1,7,7,1,7,7,6,8,0,8,2,8,I
16753,1,4,3,3,1,9,6,3,6,14,5,9,0,7,0,8,J
16754,4,7,6,5,4,8,9,4,4,12,4,3,1,10,3,8,P
16755,3,7,5,5,4,9,11,6,4,6,5,7,2,8,6,4,Z
16756,5,8,7,6,6,7,7,5,5,7,6,8,9,7,5,10,H
16757,5,7,6,5,3,5,9,2,9,9,10,4,1,11,4,4,Y
16758,1,3,3,1,1,5,10,2,5,13,7,5,1,9,1,7,F
16759,2,1,2,1,0,2,1,6,5,0,2,5,0,8,0,8,L
16760,3,7,5,5,3,6,8,2,9,11,7,7,1,9,6,7,Z
16761,2,5,3,3,2,6,8,7,8,8,7,13,1,9,4,10,C
16762,4,8,4,6,3,1,12,3,4,11,10,7,0,8,2,6,F
16763,2,3,4,4,2,10,6,2,6,12,4,9,1,6,1,7,J
16764,1,0,1,1,1,7,7,7,4,6,6,7,1,8,6,9,B
16765,4,7,5,5,2,7,4,13,5,7,15,8,3,9,0,8,U
16766,9,14,8,8,4,10,11,6,6,3,6,9,5,10,3,6,N
16767,9,15,8,8,5,6,8,4,6,9,8,9,6,8,6,10,H
16768,1,4,2,3,1,7,3,1,6,8,2,10,0,7,2,8,L
16769,5,5,8,3,4,10,6,3,5,9,5,7,10,6,2,8,M
16770,3,8,6,6,4,8,5,2,4,6,2,6,2,6,2,6,A
16771,2,3,4,2,2,7,7,3,3,9,8,8,5,5,1,7,M
16772,8,12,6,6,4,5,9,6,4,9,8,9,5,10,5,8,O
16773,3,5,5,4,3,7,8,3,6,10,6,8,3,8,3,8,H
16774,7,9,7,10,8,8,9,7,2,7,7,11,4,10,8,6,Q
16775,5,9,7,7,7,6,7,3,6,8,7,11,5,10,9,9,E
16776,7,10,9,8,6,6,9,3,10,12,8,7,1,9,6,6,Z
16777,6,10,5,5,2,6,5,3,7,10,4,13,2,6,6,8,L
16778,5,10,8,7,7,9,7,3,6,11,5,6,3,8,3,8,D
16779,2,4,4,3,1,8,6,3,6,14,6,11,1,6,1,7,J
16780,5,7,5,5,5,4,9,2,3,9,8,8,6,11,2,6,W
16781,4,5,4,7,2,7,5,14,5,7,14,8,3,9,0,8,U
16782,5,10,7,8,7,8,7,7,6,6,6,5,2,8,7,9,B
16783,7,13,6,7,3,9,2,2,5,8,1,8,3,7,5,10,S
16784,2,3,3,1,1,5,9,4,6,12,8,10,1,9,2,7,C
16785,5,7,8,10,11,8,9,4,2,6,8,9,4,11,8,8,Y
16786,6,10,9,7,5,8,5,7,7,8,6,7,2,7,5,6,J
16787,3,5,4,4,3,5,10,4,4,10,8,4,1,10,3,7,P
16788,6,5,7,4,4,4,11,2,2,9,9,8,7,11,1,6,W
16789,6,11,4,6,3,10,5,6,5,11,3,9,6,7,6,10,B
16790,3,9,4,6,4,6,8,8,4,7,5,8,2,7,5,11,R
16791,7,11,10,8,7,7,11,2,3,6,9,8,12,11,2,7,W
16792,4,9,6,6,5,9,8,3,6,9,3,8,3,6,4,11,R
16793,5,10,6,8,7,8,6,6,4,8,6,8,7,7,6,11,R
16794,4,9,6,7,8,7,6,3,2,7,5,7,3,7,12,2,S
16795,5,8,8,6,3,7,11,3,7,14,5,2,0,9,3,8,P
16796,2,4,4,3,2,7,11,5,2,11,5,3,1,10,2,9,P
16797,4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4,T
16798,3,3,3,5,3,6,6,9,6,6,6,7,2,8,9,10,B
16799,3,6,4,4,4,8,8,7,2,7,4,7,4,7,7,8,R
16800,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,11,G
16801,4,8,5,6,5,8,7,5,6,7,6,8,6,8,3,7,H
16802,5,9,5,7,3,3,8,5,8,11,10,13,1,9,3,7,C
16803,2,2,1,3,1,7,7,1,8,7,6,8,0,8,3,8,I
16804,3,4,5,3,2,10,7,2,8,10,3,7,2,7,3,9,X
16805,3,7,4,5,4,7,7,5,8,8,8,9,3,9,6,9,E
16806,6,9,6,7,5,2,10,2,3,10,11,9,6,10,1,7,W
16807,5,10,7,8,7,6,9,3,7,9,8,5,4,10,4,7,P
16808,3,7,5,5,3,8,7,2,9,11,5,8,1,7,6,8,Z
16809,4,2,5,3,4,7,7,6,6,7,6,8,3,8,3,9,H
16810,6,9,6,6,4,7,11,3,9,12,9,4,2,12,3,4,T
16811,6,9,6,11,6,7,7,8,5,9,8,8,4,9,7,9,Q
16812,2,1,3,1,2,7,7,5,5,7,6,6,1,8,5,9,B
16813,5,7,5,5,3,4,12,1,2,8,10,7,3,12,1,8,V
16814,3,7,5,5,2,5,4,2,10,6,1,9,0,7,3,6,L
16815,3,6,4,4,2,7,3,2,7,7,2,8,1,6,2,7,L
16816,2,3,2,1,1,7,8,6,4,7,6,7,4,8,1,7,N
16817,4,9,5,7,4,7,6,9,5,7,5,8,3,8,3,8,O
16818,4,5,5,5,5,9,7,2,4,8,5,7,3,8,7,8,X
16819,8,11,7,8,5,4,11,1,3,8,10,8,5,12,1,7,V
16820,3,1,5,3,3,6,7,4,8,7,6,11,3,8,5,9,K
16821,1,3,2,1,1,8,7,5,3,9,6,8,2,8,2,8,O
16822,2,7,4,4,1,8,11,1,3,6,12,8,1,10,0,8,Y
16823,7,10,9,8,6,9,8,2,6,13,5,5,5,9,4,9,F
16824,7,8,7,9,7,8,7,6,2,7,7,11,5,9,7,7,Q
16825,5,12,5,6,3,9,3,3,5,11,4,11,2,8,5,9,L
16826,3,7,4,5,2,8,7,8,7,6,6,9,2,7,5,11,G
16827,5,10,7,8,4,8,4,2,6,7,7,7,1,10,4,7,I
16828,3,7,5,5,2,6,9,1,8,10,8,8,2,8,3,7,X
16829,7,8,6,11,5,7,6,5,5,6,11,6,4,11,3,7,Y
16830,4,5,6,3,4,8,6,6,5,6,7,8,9,6,3,7,M
16831,4,6,6,7,5,8,9,5,5,7,7,9,3,7,8,6,J
16832,3,9,4,6,3,7,7,6,11,6,6,8,1,8,8,8,Z
16833,4,5,5,4,3,7,8,6,5,7,6,6,6,9,2,5,N
16834,7,10,6,6,3,7,6,6,5,10,5,7,4,7,5,7,G
16835,4,9,6,8,6,7,8,2,4,7,7,8,8,6,4,7,A
16836,2,5,3,4,2,4,4,4,7,2,1,6,0,7,1,6,L
16837,6,11,8,8,9,8,6,5,3,8,7,11,10,8,6,5,C
16838,6,14,6,8,5,8,6,4,6,9,5,7,5,9,7,6,D
16839,5,10,6,7,3,7,7,15,0,7,7,8,3,8,0,8,H
16840,2,4,4,3,3,9,7,4,6,10,4,6,2,8,3,8,D
16841,5,4,5,7,2,7,4,15,6,7,14,8,3,9,0,8,U
16842,6,10,6,5,4,9,6,3,6,11,2,8,5,6,4,9,K
16843,3,7,4,9,5,8,7,8,3,5,6,9,3,8,6,10,Q
16844,3,4,4,3,1,4,12,4,3,10,11,7,2,10,1,8,V
16845,3,5,4,7,1,13,2,8,5,14,3,12,0,6,0,8,J
16846,3,6,5,4,5,8,7,4,3,8,5,8,4,9,10,10,S
16847,2,4,3,3,2,8,8,7,5,8,5,7,2,8,8,8,S
16848,3,6,5,5,5,9,6,2,6,8,6,7,3,10,8,6,X
16849,3,6,4,4,1,8,11,2,2,5,12,8,1,11,0,8,Y
16850,8,9,8,6,5,1,10,2,3,10,11,9,7,10,1,7,W
16851,8,12,6,6,4,8,6,5,5,11,5,9,6,6,7,11,B
16852,5,8,7,6,4,7,9,3,6,13,6,5,2,9,3,7,F
16853,4,9,5,7,2,2,4,2,9,2,0,8,0,7,1,5,L
16854,8,14,8,8,4,11,4,3,6,10,2,7,5,7,4,12,D
16855,6,8,8,6,7,8,7,1,6,9,4,8,4,8,4,8,K
16856,2,3,2,2,1,7,11,2,6,7,10,8,1,11,1,7,T
16857,4,6,4,4,3,7,7,7,4,10,7,8,3,8,3,8,O
16858,6,9,7,10,8,9,9,6,3,4,8,11,5,9,9,13,Q
16859,2,1,2,1,0,7,7,4,4,7,6,8,2,8,4,8,X
16860,4,8,6,6,6,8,9,7,5,6,6,8,3,7,7,4,A
16861,6,11,4,6,3,6,9,4,5,10,6,8,3,8,7,8,E
16862,4,6,5,7,5,10,10,6,3,4,8,11,3,10,6,9,Q
16863,6,11,5,6,3,8,4,3,3,7,4,11,5,6,4,7,A
16864,6,7,8,10,11,9,7,6,1,6,6,9,9,11,6,9,Q
16865,3,7,5,5,3,10,7,4,6,10,2,7,3,7,4,10,R
16866,3,3,4,5,1,5,7,6,9,6,6,12,1,8,4,8,C
16867,2,1,2,1,0,6,7,6,9,7,6,14,0,8,4,10,C
16868,4,7,4,5,3,7,5,13,5,7,11,8,3,9,0,8,U
16869,3,8,4,6,4,6,8,3,8,7,6,9,0,8,9,7,Z
16870,5,9,7,7,8,7,5,4,3,7,7,11,8,9,4,7,C
16871,1,3,2,2,1,8,10,1,6,5,10,8,1,11,1,8,Y
16872,4,9,6,7,6,9,7,2,6,7,5,6,3,8,6,8,X
16873,6,10,5,5,2,8,10,6,3,7,9,5,6,13,3,7,V
16874,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7,X
16875,2,1,3,2,1,6,8,7,7,8,7,13,1,10,4,10,C
16876,3,8,6,6,4,10,5,1,4,8,2,6,2,7,4,8,A
16877,4,2,5,4,4,8,6,6,4,6,7,8,8,6,2,7,M
16878,4,9,4,7,3,8,7,8,7,8,6,8,2,9,9,8,S
16879,4,7,5,5,4,7,7,6,8,7,6,5,3,8,3,7,D
16880,2,8,4,5,2,7,5,3,1,6,0,8,2,7,2,7,A
16881,8,15,10,8,5,12,5,2,5,12,3,7,5,6,0,8,N
16882,4,4,4,3,2,5,12,3,7,12,9,4,1,11,1,5,T
16883,4,9,6,7,2,7,8,4,3,7,14,8,3,9,0,8,V
16884,8,11,11,8,7,12,5,3,6,10,2,6,10,9,2,9,M
16885,6,8,8,7,10,8,7,4,4,7,6,7,11,8,5,5,M
16886,4,6,6,4,3,7,5,7,5,8,4,10,3,7,3,8,O
16887,2,9,2,6,2,7,7,0,8,7,6,8,0,8,3,8,I
16888,8,11,12,8,10,9,6,3,7,10,5,8,6,8,5,8,H
16889,4,6,6,4,3,3,8,3,7,11,11,11,3,8,3,6,K
16890,6,9,9,7,9,6,8,1,5,10,8,7,8,9,4,6,F
16891,4,8,4,6,2,0,1,5,5,0,1,6,0,8,0,8,L
16892,1,3,3,1,1,7,9,4,3,11,5,4,1,9,2,8,P
16893,2,7,4,5,3,10,3,1,2,7,3,9,1,5,1,7,A
16894,3,7,5,5,2,7,11,1,3,8,11,8,1,10,0,8,Y
16895,6,10,7,8,3,7,10,9,9,8,8,6,3,8,4,8,O
16896,3,11,5,8,4,7,7,7,7,8,4,12,2,9,6,10,G
16897,6,10,7,9,4,8,7,8,7,6,7,9,3,8,5,9,Q
16898,2,3,3,2,2,7,7,5,5,10,5,6,3,8,3,9,D
16899,4,9,4,7,4,5,10,9,3,9,6,5,1,10,3,8,P
16900,6,10,6,8,3,2,11,4,4,11,12,8,2,10,1,8,V
16901,4,4,5,6,3,7,5,6,9,6,6,11,0,9,9,8,S
16902,1,0,2,1,0,8,7,4,6,5,6,7,0,8,7,8,S
16903,4,6,6,4,3,7,8,4,1,7,8,8,8,9,0,8,W
16904,5,9,8,7,5,8,6,1,7,10,3,9,5,6,6,10,K
16905,2,2,3,3,2,8,8,5,2,5,7,10,2,9,5,10,Q
16906,4,9,5,7,2,7,7,4,15,9,6,8,0,8,8,8,Z
16907,4,8,5,6,5,7,9,6,3,8,6,9,4,11,8,11,F
16908,1,3,3,2,1,6,8,3,3,10,7,8,4,8,0,7,N
16909,3,8,5,6,1,5,8,4,3,8,14,8,3,9,0,8,V
16910,4,8,4,6,4,7,7,12,1,7,6,8,3,8,0,8,H
16911,1,0,2,0,0,7,6,9,0,7,8,8,5,6,0,8,M
16912,5,10,7,8,4,10,2,6,5,15,5,13,0,7,0,7,J
16913,8,14,7,8,5,6,7,5,6,9,6,6,5,8,7,4,D
16914,4,10,4,8,1,0,1,6,6,0,0,6,0,8,0,8,L
16915,1,3,3,2,1,7,9,3,4,12,5,4,1,9,2,9,P
16916,2,5,3,4,2,6,9,7,8,9,8,13,1,10,4,10,C
16917,4,11,6,8,3,7,7,0,8,14,6,8,0,8,1,8,I
16918,1,0,2,1,1,6,9,7,2,7,5,8,2,7,4,10,R
16919,3,5,5,3,2,7,7,2,8,11,5,9,2,8,4,9,E
16920,3,5,3,3,3,7,7,5,5,6,6,6,2,8,6,10,B
16921,4,9,6,6,4,9,7,4,6,9,4,7,3,7,5,10,R
16922,4,8,5,6,3,5,8,7,8,9,8,14,1,9,4,9,C
16923,3,11,5,8,2,9,8,4,3,6,14,8,3,10,0,8,V
16924,2,4,4,3,2,7,4,1,8,8,2,10,0,7,2,8,L
16925,3,7,4,5,2,5,8,6,8,12,9,11,1,10,3,7,C
16926,1,0,2,0,0,7,8,11,1,7,6,8,2,8,0,8,H
16927,4,5,5,4,2,4,11,2,7,11,10,6,1,11,2,5,Y
16928,5,9,7,7,4,9,7,3,6,13,4,5,5,10,5,10,P
16929,6,9,5,5,3,7,8,2,7,12,7,8,2,9,4,5,T
16930,1,4,2,3,1,8,7,5,8,6,6,8,1,8,7,7,Z
16931,5,10,6,7,4,6,8,5,8,11,10,7,2,10,5,5,S
16932,5,8,8,6,3,7,7,5,2,7,8,8,9,9,0,8,W
16933,4,7,7,5,8,7,7,3,2,7,5,8,8,5,2,7,M
16934,2,5,4,4,2,7,7,0,8,14,6,8,0,8,1,7,I
16935,3,5,4,4,2,4,4,4,8,2,1,7,0,7,1,6,L
16936,5,9,5,4,3,7,5,3,5,12,7,11,3,8,6,8,L
16937,1,0,2,1,1,5,7,5,8,7,6,12,0,8,6,9,E
16938,3,7,5,5,5,6,6,3,4,6,6,9,5,8,7,9,K
16939,10,14,8,8,4,8,10,6,5,6,10,5,6,13,4,7,V
16940,2,3,3,1,1,6,12,3,4,13,7,3,1,9,1,7,F
16941,1,6,2,4,1,12,3,9,3,13,6,12,1,6,0,8,J
16942,3,5,4,4,2,6,6,5,5,9,7,10,2,8,4,10,G
16943,3,2,5,3,3,7,6,6,5,6,7,7,8,6,2,7,M
16944,4,8,5,6,4,6,7,9,7,7,6,7,2,8,9,9,B
16945,7,12,5,6,2,10,5,6,4,13,3,8,3,8,5,10,I
16946,4,11,5,8,4,3,11,3,7,11,10,6,1,10,3,5,F
