@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R9-16

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-0.011984,-0.003226,0.000092,0.006754,0.014881,-0.006114,-0.004751,-0.005797,G
0.005985,0.007014,0.007164,0.005801,0.006775,-0.000523,-0.007056,0.006692,Q
-0.001064,0.00431,-0.003846,-0.001402,0.005612,-0.001732,0.004034,-0.004021,G
0.003091,-0.005657,0.000241,0.016091,0.013292,-0.008772,-0.005913,-0.002866,C
0.025584,-0.004066,-0.007341,0.00382,-0.011103,-0.001594,0.006918,-0.009346,T
0.011665,-0.000071,0.008396,-0.005566,-0.014515,0.001093,0.003268,-0.004093,R
-0.007254,-0.010184,-0.000136,0.002623,-0.009715,0.000889,0.001504,-0.001167,M
-0.000579,0.008325,0.025852,-0.003672,-0.00934,-0.011497,0.004333,0.005646,M
0.000877,0.005019,-0.005232,0.005379,-0.004658,-0.004322,-0.005736,-0.010151,M
0.000869,-0.008715,0.008548,0.00378,0.004833,-0.020321,-0.006803,-0.003665,E
-0.002542,0.006439,-0.003591,-0.001144,0.002825,-0.004936,-0.012529,-0.006403,S
0.004493,0.00169,-0.001284,-0.006199,-0.002843,0.000833,0.008675,-0.003534,T
-0.001304,-0.004822,0.008966,0.003045,0.001049,-0.004486,0.00049,0.005952,K
-0.007311,0.004422,-0.002695,0.000273,0.002037,0.000776,0.00282,-0.008973,K
0.000301,0.012093,0.000778,0.014068,0.009555,0.015563,-0.001592,0.017191,V
-0.015989,-0.00453,-0.007174,0.011066,-0.007986,0.023733,-0.01303,0.016092,L
0.002372,-0.00077,-0.002997,0.006676,-0.009521,0.004534,0.001159,-0.001128,D
-0.008542,-0.000218,0.015812,0.000704,0.001397,-0.002026,-0.005055,0.004059,M
-0.002883,0.003675,-0.009128,-0.003499,0.019116,0.004237,-0.008496,0.006585,L
0.005831,0.004547,-0.005254,0.007406,-0.007684,0.003017,-0.004034,-0.003894,Z
0.000609,0.003852,-0.002088,-0.00737,-0.00091,0.004849,0.002804,0.012863,Y
0.001432,-0.014148,0.004175,0.005149,0.006854,0.002212,-0.005784,0.010525,A
-0.008749,-0.002766,-0.002462,-0.002138,-0.002288,-0.000656,0.008601,-0.005901,H
0.001365,-0.014679,-0.001687,-0.00422,-0.001913,0.002629,-0.020853,-0.016809,M
-0.005536,0.000336,-0.00225,0.009849,0.016082,-0.007244,0.000993,-0.008435,C
-0.001419,-0.003822,0.001882,0.000355,0.001012,0.003452,0.010053,-0.005319,D
0.000852,0.004005,-0.003759,0.002555,-0.006014,0.001352,0.003096,0.006775,F
-0.004162,-0.003186,0.000515,-0.004349,-0.004552,0.000603,0.001401,-0.001534,K
0.003345,0.005093,-0.003745,-0.011921,-0.004182,0.000451,-0.001332,0.013096,V
0.007982,0.006533,0.002933,0.003904,-0.000948,0.001012,0.001934,-0.004817,Z
-0.003028,0.027985,0.009548,0.011783,0.009122,0.005633,0.010961,0.012401,U
-0.014779,-0.002637,-0.005871,0.004169,-0.014814,0.025863,-0.010992,0.019086,L
0.002124,-0.001543,-0.000115,-0.00899,0.000096,0.000489,0.010552,-0.005338,F
0.007365,-0.004444,0.005044,-0.001412,0.005293,0.000189,0.00117,0.005349,Z
-0.000739,-0.003164,-0.000854,-0.011583,0.001623,0.003496,-0.007832,-0.003115,R
-0.00208,0.003068,0.006784,0.00976,-0.003863,-0.002208,0.010283,0.000482,U
0.005994,-0.003576,0.004987,0.005227,0.006857,0.00177,-0.006682,-0.019606,H
-0.015041,0.002659,-0.007158,0.00346,0.00073,0.001343,-0.004629,0.003062,W
-0.010875,-0.004538,-0.0094,0.006807,-0.00162,-0.00832,-0.002485,0.002306,C
0.008803,-0.008335,0.005591,0.000557,-0.005212,-0.005087,-0.008446,0.000384,I
-0.004792,0.01112,-0.004702,-0.014415,0.010329,0.01046,-0.012856,-0.001752,G
-0.003292,0.003362,0.010902,-0.001601,-0.000055,-0.011267,0.003321,0.009395,Q
-0.006231,0.004667,0.003045,0.010496,-0.002455,0.008419,0.002754,-0.000549,Q
0.003366,-0.005448,0.009078,-0.002269,0.000286,0.003036,-0.004014,0.0007,S
-0.003379,0.005371,0.011685,0.003818,-0.00468,-0.005692,0.003343,-0.003192,N
-0.00602,0.005493,0.009928,-0.007902,-0.005163,-0.002958,0.002894,-0.004991,P
-0.005593,0.007311,-0.002309,0.002236,-0.003111,-0.001062,-0.007927,-0.002264,B
0.002082,-0.006495,-0.003309,-0.005195,0.002628,-0.004887,0.009914,-0.001818,D
-0.014137,-0.001225,0.007799,-0.001701,-0.008259,-0.006108,-0.00305,0.011345,W
0.010159,0.004525,0.019804,0.000745,-0.003761,-0.002277,-0.006901,0.006752,S
-0.001129,0.005201,0.001154,-0.000003,0.003021,-0.000003,-0.009177,-0.006227,E
-0.011093,0.004115,-0.009488,0.001786,-0.008637,-0.006891,-0.006517,-0.007699,O
0.002675,0.008683,-0.000853,0.010309,0.010057,0.005622,-0.014921,0.004113,S
0.009475,0.004163,0.017025,-0.031865,-0.010683,-0.017449,-0.008232,0.017771,Z
-0.000277,-0.004555,-0.005265,-0.005673,-0.002924,-0.00135,0.013502,-0.003247,B
-0.010183,-0.009694,0.009115,-0.00182,-0.00593,0.015135,0.005599,0.004365,A
-0.003111,-0.002559,-0.002624,-0.000439,0.003008,0.002613,0.006012,-0.004082,S
0.000559,-0.000542,-0.002526,-0.000278,-0.004464,-0.001428,0.000307,0.004173,A
0.003815,-0.013914,-0.002343,-0.004257,0.00344,0.000358,0.013257,0.005788,J
-0.002214,-0.000687,0.003792,0.0002,0.000075,-0.013551,-0.004674,0.003206,U
-0.005107,0.005957,0.002592,0.006069,0.01184,0.003923,-0.011124,0.005808,K
0.002867,-0.00047,0.000754,-0.018673,0.012624,0.005125,0.004898,-0.001456,I
0.009694,-0.000713,-0.016629,0.01659,-0.002487,0.002991,0.000496,0.011141,Y
0.00701,0.001321,-0.015155,0.007626,-0.002302,0.004432,0.003022,-0.007591,V
0.004679,0.00092,0.006552,0.001082,0.000019,-0.003944,0.009174,-0.002777,Z
0.002914,-0.000672,-0.006543,0.000895,-0.008404,0.002322,0.013594,-0.001717,I
-0.011824,-0.002851,0.003,0.002064,0.002567,-0.007606,-0.00602,0.004381,K
0.005709,0.007742,-0.015369,0.012861,0.001551,0.005655,0.004172,0.006417,Y
0.002507,0.007119,-0.002198,-0.010347,-0.008208,0.005417,0.006321,-0.012861,P
-0.003007,0.006687,-0.004774,-0.003129,-0.004362,0.003847,0.000893,-0.004832,P
0.001491,-0.001679,-0.00452,-0.004112,0.004964,0.005879,0.002401,-0.003572,P
-0.000303,-0.007341,0.002987,0.013339,0.018612,-0.010582,-0.016589,-0.000624,E
-0.009466,-0.008362,-0.003037,-0.003811,-0.007662,0.013286,0.004554,-0.001767,A
0.004444,-0.005926,0.001514,0.008974,0.000053,-0.004729,-0.00665,-0.010491,E
-0.00799,-0.009407,-0.007569,-0.001973,0.008187,-0.003875,-0.001954,0.00181,K
-0.008407,0.00609,0.003563,0.009139,0.004127,-0.001748,-0.009786,0.00007,T
0.005539,-0.004329,0.005236,-0.000171,-0.010563,-0.002612,0.00189,0.002465,M
0.003751,-0.002175,-0.003993,-0.013225,0.014423,0.002798,-0.005021,0.001899,T
0.00699,0.005388,-0.001845,-0.008971,-0.004938,0.008407,-0.002613,0.004257,U
0.001987,-0.002592,0.007419,0.002357,0.006527,0.001082,-0.00445,0.008125,C
-0.001239,0.007146,0.007778,0.00415,0.000675,0.00127,-0.002621,-0.000655,S
0.001361,-0.004,0.01063,-0.002216,-0.004144,-0.008068,-0.00535,-0.000043,T
0.002144,-0.009911,0.001807,-0.000831,0.015981,-0.002922,0.016028,0.005862,J
0.006015,0.004186,-0.000632,-0.010446,-0.006946,-0.00167,0.008338,-0.00125,F
-0.005926,-0.01572,-0.003395,0.003589,0.002474,0.003679,0.000908,0.008123,L
-0.006548,-0.007647,0.013357,0.009284,0.00812,-0.014333,-0.006787,-0.000232,E
-0.000672,0.000254,-0.000889,0.003258,-0.000516,0.00292,-0.000106,-0.007397,O
0.006139,0.006679,0.00456,0.004036,0.00133,-0.002036,-0.00178,-0.001642,Q
-0.001826,0.002289,-0.005082,-0.008945,-0.002089,0.009299,0.008489,-0.013294,P
0.005945,0.000892,0.001797,-0.013543,0.003099,0.002664,-0.007016,-0.004085,B
-0.000453,-0.001454,0.002219,0.009188,0.009905,-0.004424,-0.005194,-0.005502,G
0.00059,0.000759,0.002282,0.002075,-0.003527,0.005535,0.002991,-0.007648,H
-0.000952,-0.004584,-0.004817,0.006841,-0.007776,-0.000756,-0.000671,0.001432,U
0.005132,0.003143,-0.016553,0.012338,-0.000047,0.001374,0.003171,0.008652,Y
0.001652,0.005062,0.003741,0.007565,0.001522,0.005519,-0.00289,-0.003285,O
0.003423,0.003165,0.002409,0.000178,-0.007647,0.00214,-0.00448,-0.009432,D
0.008872,-0.000796,-0.01522,0.006846,0.007429,-0.001284,0.000428,0.01211,I
0.000821,0.010475,0.00712,-0.017589,-0.009712,-0.006714,-0.00427,0.026582,Y
-0.01228,0.004032,-0.005793,0.000747,-0.015171,-0.020898,-0.001327,0.009114,Y
-0.002323,-0.005291,-0.009739,-0.006172,0.011437,0.004385,-0.002056,-0.002951,X
0.000613,-0.005754,-0.000045,0.01389,0.013562,-0.004444,-0.007855,-0.002499,C
-0.004763,-0.021363,0.006094,-0.001376,-0.008865,0.008212,-0.010214,0.002006,A
0.005901,-0.007764,0.003267,0.012827,0.010451,-0.005165,-0.007984,-0.002942,C
-0.00096,0.00486,0.000292,0.000357,0.005316,0.007618,-0.005241,-0.014005,P
-0.002366,-0.001143,0.006374,0.002182,-0.004832,-0.009405,0.004803,-0.001974,G
-0.00866,-0.000062,-0.004483,0.002792,0.001856,-0.011959,-0.012254,-0.011669,G
-0.007647,-0.001149,0.009322,-0.000447,0.002148,-0.000617,0.004935,-0.000039,U
0.003634,0.009276,0.000356,0.004052,0.006719,-0.000859,-0.005032,-0.005533,S
-0.011511,-0.002211,-0.000365,-0.001579,0.009229,-0.004655,0.003267,-0.003023,G
0.004005,-0.010576,-0.002044,-0.002905,0.005877,-0.005289,0.008388,0.014623,I
-0.000584,-0.002272,0.00277,-0.005325,0.000352,-0.004112,0.002187,-0.001346,O
-0.007805,-0.001758,-0.002922,0.003677,0.00973,-0.006017,0.00627,0.001191,C
-0.014124,0.005932,-0.008783,0.00037,-0.000505,-0.008751,-0.002469,-0.004372,E
0.002995,0.00561,-0.004588,-0.008702,-0.00603,0.005586,0.006593,-0.013046,P
0.01407,0.014977,-0.007046,-0.001777,-0.000178,-0.002035,-0.005484,-0.000112,Z
0.006762,0.00481,0.002107,-0.02131,0.010585,-0.000316,0.001354,-0.001251,C
-0.002746,-0.005149,0.008177,0.004981,-0.004536,0.009011,-0.001756,0.004114,J
-0.002527,-0.010094,0.002313,0.001614,-0.002035,0.00194,0.004607,-0.004123,K
-0.003002,-0.00124,0.001705,-0.007018,-0.002,0.003741,0.005186,-0.001922,T
-0.009687,-0.015565,-0.010526,-0.008101,0.000359,0.006107,-0.023018,-0.00922,N
-0.006323,0.001469,-0.000823,-0.000163,-0.002394,-0.005715,-0.000801,-0.01083,V
-0.007712,0.010807,-0.007675,-0.009997,0.013242,0.007743,-0.006331,-0.003994,G
-0.00365,0.002886,-0.009389,-0.002918,-0.008398,-0.009291,-0.00161,-0.009704,O
0.006337,-0.005044,-0.004525,-0.00465,-0.000224,-0.004003,0.00647,-0.001136,R
-0.007142,-0.002604,0.011734,0.006654,0.002323,-0.000841,-0.005389,0.009367,K
-0.005297,0.000799,-0.001221,-0.001843,0.000885,-0.002985,0.002186,-0.001959,G
0.006213,0.000412,0.003246,-0.01294,-0.001841,0.000326,0.002662,-0.002514,T
-0.004581,-0.015291,-0.002921,0.006353,-0.000003,0.005373,0.005521,-0.000778,L
0.002488,0.011688,0.005852,-0.002862,-0.00359,0.005806,0.002212,-0.008976,B
-0.009853,0.003775,0.012686,-0.001428,-0.00599,0.008352,-0.008098,0.002525,W
0.00646,0.011034,0.004923,-0.005729,0.001297,0.00158,-0.003778,-0.008237,S
-0.000555,-0.008669,-0.00251,-0.008397,0.004035,0.002178,0.009376,-0.003158,F
-0.006313,-0.013742,0.001679,-0.000398,0.002246,0.002348,0.000137,-0.001597,N
0.01054,-0.004384,-0.016739,0.001473,-0.004413,-0.003273,0.002563,0.013086,I
-0.005709,0.002119,0.000878,0.012954,0.007529,-0.002234,0.003937,0.004381,U
-0.005653,0.008195,0.015249,-0.023071,0.001153,-0.012088,-0.007031,0.01486,Z
-0.00023,-0.019082,-0.006733,0.004552,0.004745,-0.000001,-0.004554,0.013597,L
-0.006731,-0.002867,-0.00377,0.008513,0.011428,-0.00443,-0.003055,0.002661,C
0.003857,0.008852,0.004605,0.008213,0.006226,-0.000819,0.000328,-0.006687,D
-0.011195,-0.006202,0.001403,0.000156,-0.014023,-0.01132,-0.01017,-0.011345,M
-0.009685,-0.001254,0.014707,-0.007414,0.009485,-0.004422,-0.006324,-0.002095,O
-0.000172,-0.0047,-0.014244,-0.00412,0.012691,0.005977,0.000878,-0.004848,X
-0.00655,-0.008215,-0.006073,-0.004805,0.002167,-0.000817,0.011672,-0.003923,F
-0.014729,-0.003742,-0.005691,-0.008619,-0.003173,-0.002727,-0.000854,-0.006627,W
-0.004376,0.01176,-0.00205,0.008421,-0.001722,0.00361,0.009129,0.013642,V
-0.005576,-0.007737,0.01646,0.005942,0.014581,-0.011046,0.018462,0.003181,J
0.009157,-0.015403,0.003954,-0.006251,0.009424,-0.010259,0.005033,0.012676,J
0.007239,0.002536,-0.003417,-0.004591,0.002006,0.001853,-0.000935,0.00151,F
-0.012318,-0.009848,0.006175,0.000967,-0.008118,0.014768,0.00093,0.008773,A
-0.003275,-0.016665,-0.001962,0.006677,-0.000289,0.003056,0.004086,0.003235,L
0.001427,-0.004959,0.008018,-0.001509,0.007167,0.0026,-0.000384,0.001687,S
-0.004696,0.003161,-0.002211,0.001232,-0.000371,-0.002618,0.006054,0.001838,Q
0.001372,0.005691,-0.009168,-0.009773,-0.000943,0.003532,0.000021,-0.010413,P
0.006862,0.001254,0.000557,-0.003439,-0.003052,-0.001987,0.01124,-0.003078,Z
0.007671,0.003004,-0.008825,0.002785,-0.006712,-0.000725,-0.006311,-0.007571,R
-0.002988,-0.003285,0.005942,-0.008405,0.003515,0.003163,0.002098,-0.010805,P
-0.000651,-0.003735,0.005656,0.005675,0.012351,-0.004972,-0.015896,0.001112,E
0.001995,0.000731,0.000511,0.005439,-0.008533,0.007757,0.001958,-0.006451,D
-0.001212,-0.018333,-0.006657,0.005565,0.000227,0.008383,-0.011052,0.000294,A
-0.008292,-0.006271,-0.019245,0.008318,-0.005786,-0.006117,-0.004603,-0.004896,W
0.004163,-0.007487,0.000234,0.005025,-0.013348,0.003203,-0.001018,-0.000867,U
0.005781,0.004533,0.007152,-0.007649,0.006015,0.010908,-0.008141,-0.000922,G
-0.005113,-0.005021,0.007534,-0.002707,0.004559,-0.000468,0.02362,0.000793,J
-0.014597,0.000008,-0.014127,-0.010303,0.001415,-0.001477,-0.01382,0.010256,W
-0.008635,-0.005011,-0.00296,-0.01674,-0.010733,-0.014937,-0.009487,-0.003735,W
-0.015521,-0.005398,-0.009812,0.006871,-0.010582,0.020327,-0.011463,0.016108,L
-0.000195,-0.001639,0.001574,-0.013285,0.015258,0.002001,0.000771,-0.0067,Q
-0.010164,0.001402,-0.001633,0.002027,0.005277,0.000136,0.008904,-0.005405,U
-0.00129,-0.001297,-0.006201,0.005538,0.007081,-0.008515,-0.007791,0.002274,E
-0.003817,0.004721,0.003944,0.008669,0.000086,0.003715,-0.000861,-0.009139,N
-0.011279,0.000118,0.000788,-0.003826,0.014797,-0.007624,0.005994,-0.002058,C
0.003947,-0.011103,-0.007408,-0.002283,0.005268,-0.004206,0.00503,0.007973,I
-0.009798,0.002631,-0.004437,-0.012159,-0.002916,-0.006087,-0.002248,0.004421,W
0.003836,0.000554,-0.004368,0.006494,0.000404,-0.002448,0.000283,0.004173,U
0.004757,0.003253,-0.002488,0.014828,0.002573,0.000528,0.00171,-0.001013,U
0.006226,0.003974,-0.000185,-0.025805,0.000795,0.004623,-0.008959,-0.009574,F
-0.003646,-0.013826,0.003448,0.002322,0.007893,-0.001257,0.016955,-0.003404,J
0.00221,0.002075,-0.001763,0.005062,0.00228,-0.003332,-0.007988,-0.001979,L
-0.007697,-0.011065,-0.004805,0.002584,0.000643,0.018289,-0.005901,-0.002538,A
0.005195,0.010605,-0.011849,0.013195,-0.001992,0.009795,0.002383,0.011682,V
0.001744,-0.006899,0.000431,-0.000658,-0.005055,-0.004649,0.000523,0.006226,M
-0.002431,0.003244,-0.003955,0.002331,0.00356,-0.003539,0.005307,-0.003191,G
-0.006507,0.002,-0.002629,0.007709,0.014162,0.005503,-0.012344,-0.00298,K
0.002259,0.002838,-0.002891,-0.010787,-0.001785,-0.001079,0.00789,-0.000199,T
-0.001401,-0.008528,-0.00644,-0.010205,0.007364,0.004644,0.011111,-0.006617,D
0.003776,-0.002122,0.007285,-0.005006,0.002708,-0.000192,0.001242,0.005977,Z
0.00159,-0.000235,0.002199,-0.011149,-0.004106,0.002245,0.003947,0.009543,T
-0.007462,-0.002865,0.010527,-0.002079,-0.004535,-0.001161,-0.002581,0.009534,Z
0.002839,0.0181,-0.001461,0.000314,0.004926,-0.001564,-0.006999,0.001875,B
0.005141,0.008151,0.003843,-0.020125,-0.001556,0.001485,-0.014427,-0.003147,B
-0.001853,-0.005973,0.003065,0.006309,0.001852,0.001857,-0.001258,0.003246,H
-0.010174,0.002315,-0.007444,-0.000425,-0.006252,-0.002304,0.008161,-0.001072,W
0.002143,0.003067,-0.000833,-0.007123,0.010565,0.00347,-0.002052,-0.007865,Q
0.009586,-0.007965,0.005142,-0.002185,-0.009251,-0.002625,0.001391,0.002487,M
0.01126,0.00242,-0.001821,-0.017361,0.005654,0.000491,-0.011179,-0.000791,B
-0.007078,-0.008979,-0.015595,0.004914,-0.007178,-0.004899,-0.005511,-0.00644,W
-0.00144,-0.001082,0.000073,-0.02776,0.010466,0.009866,-0.006785,-0.008904,P
0.01104,-0.002837,-0.00295,-0.010054,0.010515,0.005605,-0.011205,0.003611,T
-0.009145,-0.003779,0.006014,0.008491,0.005126,-0.001261,-0.003955,0.012427,K
-0.000603,-0.004675,-0.00065,-0.005728,0.000761,0.001222,0.008995,-0.000256,F
-0.001024,-0.00622,-0.00025,0.003541,0.001802,0.002899,0.002962,-0.005668,N
0.022286,-0.003785,-0.002628,-0.000019,-0.006828,-0.00805,0.003938,0.012748,T
-0.002231,-0.005292,-0.003988,-0.005823,0.001726,0.002944,0.005587,0.002854,F
0.008456,-0.004877,0.000032,0.001447,-0.01166,-0.003197,-0.007046,0.001338,R
-0.006427,0.007631,-0.005436,0.002956,-0.002457,0.002657,-0.003575,-0.006499,B
0.008777,0.002939,-0.00272,-0.006629,0.004163,0.0011,-0.001678,-0.000586,F
0.009354,0.002212,-0.014582,0.012405,-0.000509,0.005519,0.001033,-0.005544,V
-0.002943,-0.007092,0.005156,0.012546,0.015064,-0.008458,-0.013836,-0.000353,E
-0.000848,0.006651,-0.000787,0.004489,-0.002422,0.008045,0.001652,-0.004686,L
-0.01045,0.001165,0.002013,-0.001985,-0.000782,-0.009168,-0.002496,0.005116,K
0.007366,0.007717,-0.006391,0.006974,0.000633,0.003343,-0.001993,-0.003312,G
-0.001658,-0.013993,0.000757,0.000747,0.006842,0.005585,0.005359,0.001051,A
0.000247,0.000897,-0.004869,-0.000686,-0.000978,0.00118,0.002369,0.004642,F
0.001331,-0.013185,0.001398,0.008415,-0.010486,0.013278,-0.008852,0.007003,L
0.002248,-0.004723,0.014984,0.001666,-0.0002,-0.007305,-0.000005,-0.0156,H
-0.005393,-0.005473,0.003684,-0.000536,0.000833,0.004088,0.008312,-0.006083,H
-0.004447,0.004169,-0.0006,-0.001388,-0.013393,-0.014278,-0.003329,-0.011559,W
-0.005944,0.002225,-0.00279,0.009191,-0.001259,0.003679,0.002036,0.001005,Q
-0.011221,0.001638,0.003773,-0.006462,-0.014093,-0.010814,0.001193,0.006466,P
0.001238,0.010042,0.002454,0.009651,0.010013,0.004181,-0.0076,-0.001431,S
-0.008761,-0.002976,-0.009697,0.005725,-0.001251,-0.00564,-0.001596,-0.002136,G
-0.008431,0.002873,-0.005993,0.004223,0.00214,-0.005658,0.000739,0.000644,K
0.004159,-0.013445,0.000632,0.003889,0.000383,0.006335,-0.009439,0.009812,L
0.001396,-0.016746,0.002118,0.005294,0.000271,0.007591,-0.001891,0.005839,L
0.001432,0.004312,-0.015222,0.00541,-0.000552,-0.00579,0.006953,-0.003357,T
0.002554,0.005684,-0.001179,-0.001826,-0.00666,-0.004772,0.003994,-0.003375,B
-0.010656,0.00572,-0.007975,-0.004366,-0.005739,-0.008291,-0.005637,-0.007261,G
-0.00183,-0.001724,-0.000234,0.007259,0.013903,-0.008935,-0.011826,0.00069,E
-0.00496,0.000284,-0.007211,0.005069,-0.004777,-0.009275,-0.00635,-0.000799,G
-0.000319,-0.003263,0.00007,0.005415,-0.000523,-0.004772,-0.004151,0.001712,N
-0.009189,-0.009658,0.003003,0.000529,0.002869,0.013498,-0.005252,0.007906,A
-0.010131,0.004289,-0.00606,-0.000599,0.010073,-0.005989,0.006559,-0.001541,G
-0.011209,0.004993,-0.011221,-0.010886,0.005759,0.013052,-0.003631,-0.005408,V
0.003549,0.002168,-0.006124,0.006623,-0.005014,-0.00173,0.009571,0.001457,Y
-0.002065,0.001353,0.004554,0.002502,-0.007351,0.001177,0.008814,-0.005986,O
0.009754,0.007786,0.001342,-0.00354,-0.004055,-0.002979,-0.005304,-0.001329,Z
-0.006166,0.019873,0.001721,0.00563,-0.000476,0.001829,0.018229,-0.003109,U
0.007805,0.003745,-0.012345,0.010835,0.001824,-0.000062,0.001286,0.004063,V
0.000189,-0.0001,-0.001503,-0.001537,0.00103,-0.003641,0.003176,-0.000807,O
-0.003886,-0.011294,-0.005769,-0.006604,0.009816,0.008674,-0.003156,0.000724,N
0.004569,0.004555,-0.014301,0.002651,-0.003217,0.001176,0.00435,-0.001462,V
0.006124,0.006292,-0.002426,-0.006504,-0.003444,0.008703,0.004874,-0.005083,P
0.004611,0.003195,-0.000408,-0.028973,0.002729,0.006608,-0.00123,-0.01413,P
0.004331,0.002685,-0.014191,-0.013753,0.009479,0.003756,0.004678,0.003027,I
-0.003848,-0.007041,0.001862,-0.000629,0.001205,0.003,0.009339,-0.008636,H
0.015384,-0.005912,-0.002903,-0.007849,0.004607,0.006246,-0.002491,-0.003876,X
0.000209,-0.017045,-0.007834,0.004894,0.005313,0.011318,-0.009039,-0.003719,A
-0.014617,0.004384,-0.007118,-0.010105,0.005055,0.008152,-0.007369,0.008902,W
-0.001851,-0.00416,0.002192,-0.000317,0.00636,0.004817,0.00427,-0.007017,S
0.009232,-0.000021,-0.007265,-0.019738,0.008527,0.003068,-0.002603,0.001848,I
0.009901,-0.004361,0.006443,0.000173,-0.015545,-0.005388,-0.010811,0.00405,X
0.005857,0.00749,0.003203,0.001973,-0.007365,0.005388,0.003439,-0.004627,S
0.006018,-0.011427,-0.000747,-0.00335,0.00028,0.004396,0.00886,0.006647,J
0.002293,-0.010152,0.006159,-0.0079,-0.004005,-0.004425,-0.004019,-0.004519,K
0.009143,-0.001549,-0.01059,0.000895,-0.002327,-0.002071,0.005386,0.005952,I
0.002243,0.002589,-0.002568,0.009049,0.003435,0.000363,0.000096,-0.008715,G
0.007662,0.000051,-0.002556,-0.00762,0.002717,0.007895,-0.000977,-0.009164,P
0.00509,-0.002701,-0.004413,0.002542,-0.001742,-0.009948,0.006506,0.017377,I
0.006502,-0.005439,0.004078,-0.000216,0.002479,-0.002001,0.005311,0.001934,D
0.003371,0.001522,-0.003021,-0.001356,-0.004343,-0.000004,-0.00559,-0.004044,B
0.009747,-0.002678,0.004864,0.013882,0.008421,-0.001262,-0.014497,-0.005091,C
-0.002328,0.003838,-0.005774,-0.007513,0.00065,0.000559,-0.000631,0.007547,V
0.001149,-0.007968,-0.007188,-0.001046,-0.003659,0.001275,-0.003517,0.001044,N
-0.00339,-0.007512,0.019075,0.005138,0.016152,-0.010507,0.016212,0.008742,J
0.005261,0.007326,0.00211,-0.007049,-0.006578,-0.012422,-0.004499,0.003786,I
0.003799,-0.00068,0.000696,0.006866,0.004797,-0.01122,-0.005441,0.001533,E
0.00315,0.005979,-0.010657,0.002701,0.001555,-0.002907,-0.012258,0.002576,V
0.005393,0.000447,0.005465,0.002056,-0.01301,0.001559,-0.002289,-0.000925,M
0.003251,-0.006978,-0.002983,-0.004471,0.008156,-0.004955,0.011909,0.00953,I
-0.003397,-0.005276,0.004223,-0.00104,0.00146,0.001019,0.002278,-0.000339,N
-0.002113,0.002561,0.001636,0.001532,0.001976,0.00102,0.006105,-0.00637,O
-0.002204,0.014691,-0.000792,0.003787,0.002995,-0.000484,0.002708,0.003429,T
0.005461,-0.009749,-0.00582,-0.000771,0.005346,-0.010378,0.004802,-0.001815,E
-0.001904,-0.009267,0.006839,-0.001498,0.000919,0.002231,-0.002084,-0.000995,K
0.006342,0.002895,0.000002,0.007768,0.003562,-0.00092,-0.004013,-0.00296,X
0.002884,0.003082,0.003654,0.002128,-0.001185,-0.010124,-0.005351,0.003756,Q
0.000613,0.027987,0.009679,0.013539,0.011054,0.010193,0.007002,0.013304,U
0.001953,0.004928,-0.002446,0.001999,-0.008154,-0.000009,-0.004131,-0.006415,D
-0.00519,0.001237,0.00322,0.004892,0.002204,0.002655,-0.009437,-0.008656,G
-0.009648,0.00506,0.008033,0.001105,0.000387,0.007573,-0.006599,-0.009204,A
-0.002205,-0.002067,-0.007138,-0.003701,0.000817,0.002032,0.005317,-0.004693,P
0.00407,-0.001579,0.018633,-0.000325,-0.008369,0.006785,-0.006522,-0.004095,Q
0.010627,-0.00131,-0.002528,-0.016876,0.001984,0.010111,-0.006723,-0.003141,H
0.002551,0.01286,0.012427,-0.005187,-0.010298,-0.00983,0.001058,0.026047,Y
0.001303,-0.008379,-0.004185,0.000217,0.000942,-0.008979,0.001478,0.00308,E
0.002715,0.000555,-0.000272,-0.003713,-0.002713,0.002501,0.003516,-0.009195,B
-0.000882,0.00205,0.004844,0.000538,0.001802,0.004224,0.006331,-0.007526,O
